imob,imovel_url,codigo,nome,bairro,aluguel,condominio,area,quartos,banheiros,vaga_garagem,descricao,tipo_imov
53dd1202c5ef8ce3878ffbd4b3c79bd2,ffc9ed096e4a0196fab30a6ab35e97c2,484d3f328baba48b8f789ddac04a86d8,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel com sala  e cozinha conjugados, sendo a cozinha mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box,  interfone individual.  No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto). O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,9b38882af6421515d7c53345ac7ccb86,8dae04e0c3ca32298ab313770631283a,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum, conta também com câmeras de monitoramento 24h sem acesso remoto.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,12bb4f83851cdcf1957bfc13f6708814,76593fa9601827b4b1e32e91e2076188,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,e1e7d02b953ca1917c3882d23299d48b,facc793b46ad4ca374ce1fd9b573d59e,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, área de serviço, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box de vidro, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema. . VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,cbc00cf39a4ba1d5a3eb93078b0e9374,f35ab38d7e2c5a4b5e0a009ccc32d452,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel novo 1 locação próximo à Unicamp e também com entrada pela Av Libertino Pizani 177. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto. O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,e5e92a16d98846302886b0d14b3320c7,c42857333ce48605664427a5dbb10ad3,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado. Conta com sala e cozinha conjugados sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, banheiro com gabinete e box blindex, interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R$ 59,90 // 15MB - R$ 79,90 ou 20MB - R$ 99,90. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PRÉVIA,  AVISO PELA EMPRESA RESPONSÁVEL.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,aa9ded31478cfc9f963a66ac6e72cd3c,0bec22f95dda4bc6548e30e004f81d89,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,6419ebbdbfeb9a733e671876bde9ab42,475644c10a484e1b4248c595e8b15d78,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,426efdfedb177f22cf060a2db44dd31a,941707c7ec03960821a488b2754bd59a,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.050,00",0,0 m2,1,1,null,Imóvel muito bem localizado Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,0f91776f479d37e4cae87f2024e335f5,8ea6bceec892ab9d2467eb912385a1a9,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 1.000,00",0,0 m2,1,1,null,"Kitnet com um dormitório, banheiro, cozinha, área de serviço para uso comum.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,7c6400b33a61fa907dc9ad69ddedad31,a57f034de361fc21b0efb06b4f6434a2,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0,0 m2,1,1,null,"Kitnet com sala e cozinha conjugados, hall,  um dormitório com banheiro e área de serviço.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,109ca0c6ff4425ee54cd7a3b28792454,92185e65b34f2224e2148eca1b18dbb9,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 900,00",0,0 m2,1,1,null,Kitnet com 01 dormitório e 01 suíte.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,9816d32aaae7482b85c98353e85b8c3a,568d1b833c4816a90df87ba89831f0ef,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 900,00",0,0 m2,1,1,null,Imóvel totalmente reformado para atender especialmente as necessidades dos estudantes e isento de condomínio área de lazer com piscina e churrasqueira faxina da área comum e limpeza de piscina duas vezes por semana. É mobiliado com uma beliche geladeira microondas guarda-roupas e ventilador de teto. Está incluso no aluguel o consumo de água energia e internet.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,482917cfeddd081cca0b99fc530ed346,60951c21f4b10552f419d83e4b3f8b73,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 900,00",0,0 m2,1,1,null,"Imóvel totalmente reformado para atender especialmente as necessidades dos estudantes e isento de condomínio, área de lazer com piscina e churrasqueira faxina da área comum e limpeza de piscina duas vezes por semana. É mobiliado com uma beliche geladeira microondas guarda-roupas e ventilador de teto. Está incluso no aluguel o consumo de água energia e internet.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,3f746121947d2fff7c7e824e71a8f98c,873507a6a50bde15b658b1550f729dc1,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 900,00",0,0 m2,1,1,null,Imóvel totalmente reformado para atender especialmente as necessidades dos estudantes e isento de condomínio área de lazer com piscina e churrasqueira faxina da área comum e limpeza de piscina duas vezes por semana. É mobiliado com uma beliche geladeira microondas guarda-roupas e ventilador de teto. Está incluso no aluguel o consumo de água energia e internet.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,1aea42739ef0d1236f3a9c7826ab5f7d,d1f942def322fc204b6be20838e7d044,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00",0,0 m2,1,1,null,Kitnet localizada na Cidade Universitária próximo a Unicamp.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,676f4a0a63d42404324a6d077516ad50,3efb8f5900d5b5dff557d6857681338a,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00",0,0 m2,1,1,null,Kitnet localizada na Cidade Universitária próximo a Unicamp.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,9a25fa46882e6b0a7a8da08b22f7ae20,97bcff626e416e4682240b08bfe240e9,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00",0,0 m2,1,1,null,"Kitnet no bairro Universitário, próximo a Unicamp.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,fe37a191783038728b4c9b254093f19d,c3ff9f70c3bdd79c59d6a641c3d2eabc,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00",0,0 m2,1,1,null,Kitnet localizada na Cidade Universitária próximo a Unicamp.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,77c429356c57b0235e45630d13f36fe3,1e50fc185554c5393e0c48307457c9e3,790e4dadd09a2e429af72561a75ccdd1,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 850,00",0,50 m2,1,1,null,"Quitinete oferece cozinha com gabinete, geladeira, micro-ondas, fogão elétrico de 2 bocas. Dormitório com cama, guarda roupa e ar condicionado. WC com gabinete e box blindex. Lavanderia na área comum.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,af212cdfd13551391383bd11575aed80,decee23146cd497fccdaa119dd7f51b8,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 800,00",0,0 m2,1,1,null,"Ótimo apartamento na Cidade Universitária com um dormitório com armários, banheiro social com gabinete e box, sala, cozinha com armários, geladeira, microondas, cooktop e área de serviço comum.  O locatário ficará isento do consumo de água (até 10 m³ mensal) e faxina semanal na área comum.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,1a7700327811977fe5b2105bddde15bd,fce9b6c1f46e7f6364188da23c1e4dad,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 770,00",0,0 m2,1,1,null,Quarto e Cozinha conjugados Lavanderia individual com  01 tanque e 01 máquina de lavar. Porteiro eletrônico com acionamento de abertura interno e imagem gerada na TV Câmeras de segurança nas partes comuns  Cerca elétrica perimetral Ponto para Internet com a tecnologia de fibra ótica. Possibilidade de contratação por parte do Locatário as velocidades de 5 e 10 GB Antena coletiva instalada Faxina externa energia individual  Mobília Móvel planejado no dormitório armário com 2 duas partes iguais e 02 nichos prateleiras 02 mesas de granito para estudo/refeiçãode Cook top elétrico Geladeira com desgelo automático Micro-ondas Ar condicionado Box de vidro Blindex e espelho sobre a bancada do banheiro Iluminação interna lustres e lâmpadas técnica com luminosidade ideal para estudo Iluminação externa tecnologia LED com sensores crepuscular e de presença  Está incluso no aluguel consumo de água e IPTU.  SEGURANÇA VIGILÂNCIA NOTURNA NO PERÍODO DE 12 HORAS,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,f390109cbd8a8720454d230f4000e59a,c8fbc8d02d8f7238a7a6552dda43760c,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 750,00",0,0 m2,1,1,null,"Kitnet com cozinha, um quarto, banheiro e área de serviço.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,826278df9a7962f0f8f82953ebdf0b6c,0978b9e9df4f58a0acdd08f936c2c95e,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp ,"R$ 750,00",0,0 m2,1,1,null,"Kitnet com cozinha, um quarto, banheiro e área de serviço.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,a9a9abc0bd96fbaa67f5cf0141297fac,6cb940ae9001fba36d6b120bca0fa2c1,3e72ebb916cf78b0770a12cbc2c1fafa,Jardim Morro Azul - Limeira/Sp ,"R$ 700,00",0,0 m2,1,1,null,"Quitinete com dormitório e cozinha conjugados, banheiro com box de blindex e área de serviço de uso comum. Está incluso no valor do aluguel o consumo de agua e energia.   ***O valor de R$ 700,00 será se a locação for para uma pessoa. Caso seja para duas pessoas, o valor será de R$ 800,00.***",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,d2119a0c78ed4e1cb2ba027de6ddea88,07f6384f6c2c7d702650281e7a51f958,3e72ebb916cf78b0770a12cbc2c1fafa,Jardim Morro Azul - Limeira/Sp ,"R$ 700,00",0,0 m2,1,1,null,"Kitnet com área de serviço, 1 dormitório, 1 cozinha e 1 banheiro.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,fe8b785ca524fe5068969271479bcb44,39a6db2728600ac4a1ef144ab6635476,3e72ebb916cf78b0770a12cbc2c1fafa,Jardim Morro Azul - Limeira/Sp ,"R$ 500,00",0,0 m2,1,1,null,"Kitnet com 1 dormitório, 1 cozinha e 1 banheiro, nos fundos do imóvel.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,0b4d85942bf3782c82152c8ffdaf2476,076dca11336a14d46593a109d2ef73c4,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 770,00",0,40,1,1,Não,"GELADEIRA, FOGÃO, MICROONDAS, ARMÁRIO NA COZINHA, BWC E NO DORMITORIO.CONDOMINIO INCLUSO AGUA, ENERGIA, LIMPEZA EXTERNA.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,09cd5832eb44a6e17a4eb1e149c6cc54,25ca6bf2be63ac748654c70460d9ab53,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 800,00",0,30,1,1,Sim,"COZINHA COM GELADEIRA COM DISPENSER NA PORTA, MICROONDAS, FOGÃO COOKTOP, SALA COM MESA PARA ESTUDO, AR CONDICIONADO, QUARTO COM CAMABOX, GUARDA ROUPA EMBUTIDO.ESPAÇO DE LAZER.GARAGEM ROTATIVA.INCLUSO NO CONDOMÍNIO: ÁGUA, LIMPEZA EXTERNA E VIGILANTE NOTURNO.ENERGIA A PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,713b382a6d5fe0dc844444ba1d5b193f,f773fe72ae9c3ae06183ea91d181347a,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 800,00",0,20,1,1,0,"COZINHA COM GELADEIRA COM DISPENSER NA PORTA, MICROONDAS, FOGÃO COOKTOP, SALA COM MESA PARA ESTUDO, AR CONDICIONADO, QUARTO COM CAMABOX, GUARDA ROUPA EMBUTIDO.ESPAÇO DE LAZER.GARAGEM ROTATIVA.INCLUSO NO CONDOMÍNIO: ÁGUA, LIMPEZA EXTERNA E VIGILANTE NOTURNO.ENERGIA A PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,f6c1a5db8aff569adcd81666d84fd5da,06c9b7deba0932d78442c9fcccb5e5cd,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 950,00",0,0,1,1,1,"KITNET CONTENDO FOGÃO, GELADEIRA, ARMÁRIO EMBUTIDO NA COZINHA E DORMITÓRIO,PAINEL NA SALA E VENTILADOR NO TETO.01 VAGA DE GARAGEM POR APARTAMENTO, PORTÃO AUTOMÁTICO, ELEVADOR E CERCA ELÉTRICA.AGUA E CONDOMÍNIO JÁ INCLUSO NO VALOR DO ALUGUEL.ENERGIA É A PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,4f680857c0f74dbcb0bae180d91b6269,4cc0e019beccf19b1e1182b9e896f089,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.000,00",0,0,1,1,Não,1 QUARTO COM ARMÁRIO E AR CONDICIONADO;1 SALA CONJUGADA;1 COZINHA CONJUGADA COM FOGÃO COOKTOP E GELADEIRA;1 BANHEIRO.AGUA E CONDOMINIO JÁ INCLUSO NO VALOR DO ALUGUEL.ENERGIA É A PARTE.*NÃO TEM VAGA DE GARAGEM.,kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,00d4ac5eb99490f56c3c8ac7b73cc15d,06e3f8f16947e2119e6dd13e9671eb62,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,af31756732cb7bb0ab5e8df609543643,d4f9e281bf219ebb78ba326984931a75,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,3407cab52e5213865456a4dd5d11be6a,4335d8cdb2b2d5869e31b2e4a8a5397e,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"COZINHA COM ARMARIOS, GALDEIRA, FOGÃO E MICROONDAS  GUARDA ROUPA PAINEL COM ESCRIVANINHA AR CONDICIONADO GARAGEM ROTATIVA INCLUSO AGUA E LIMPEZA EXTERNA",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,901580dc5dcb953bee5e0d01f124ff95,3523c1ce248ca6ae7f76dc30e70f87c4,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,1d9c5a1bac313f9a4560a5217caf84de,7d5484786120d25928bb67c399e56d7f,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,1e756a4c5db00e5b628e03f9ed61380e,0ceadbf4db60a38cf3ab2d56ecc86e9b,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,20,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,bd038a5b3bc56827a5c0de5d9d829d71,c5376259a423f128711fd7b7a691b84c,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,25,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
53dd1202c5ef8ce3878ffbd4b3c79bd2,fc875de20d2370cd3e8eb0a14d871292,0ad20aec1ef2df50a06a50921b1b230f,c802e68178774c3218e92187307f113a,Jardim Cidade Universitaria I - Limeira/SP,"Locação:  R$ 1.200,00",0,25,1,1,Sim,"KITNET COM COZINHA COM ARMÁRIOS, GALADEIRA, FOGÃO ELÉTRICO E MICROONDAS,  GUARDA ROUPA,PAINEL COM ESCRIVANINHA,AR CONDICIONADO. GARAGEM ROTATIVA.INCLUSO AGUA E LIMPEZA EXTERNA.ENERGIA À PARTE.",kitnet
